2023-04-06T08:00:00Z	12.94
2023-04-06T09:00:00Z	12.99
2023-04-06T10:00:00Z	12.9
2023-04-06T11:00:00Z	12.31
2023-04-06T12:00:00Z	11.28
2023-04-06T13:00:00Z	10.66
2023-04-06T14:00:00Z	10.01
2023-04-06T15:00:00Z	9.69
2023-04-06T16:00:00Z	9.85
2023-04-06T17:00:00Z	10.18
2023-04-06T18:00:00Z	10.7
2023-04-06T19:00:00Z	10.65
2023-04-06T20:00:00Z	9.83
2023-04-06T21:00:00Z	9.61
2023-04-06T22:00:00Z	9.12
2023-04-06T23:00:00Z	7.71
2023-04-07T00:00:00Z	6.21
2023-04-07T01:00:00Z	6.55
2023-04-07T02:00:00Z	6.6
2023-04-07T03:00:00Z	6.89
2023-04-07T04:00:00Z	7.24
2023-04-07T05:00:00Z	7.62
2023-04-07T06:00:00Z	7.15
2023-04-07T07:00:00Z	5.58
2023-04-07T08:00:00Z	5.41
2023-04-07T09:00:00Z	5.7
2023-04-07T10:00:00Z	6.6
2023-04-07T11:00:00Z	6.67
2023-04-07T12:00:00Z	6.23
2023-04-07T13:00:00Z	5.82
2023-04-07T14:00:00Z	5.29
2023-04-07T15:00:00Z	5.19
2023-04-07T16:00:00Z	5.21
2023-04-07T17:00:00Z	5.37
2023-04-07T18:00:00Z	6.15
2023-04-07T19:00:00Z	6.8
2023-04-07T20:00:00Z	6.77
2023-04-07T21:00:00Z	6.51
2023-04-07T22:00:00Z	5.83
2023-04-07T23:00:00Z	5.63
2023-04-08T00:00:00Z	5.98
2023-04-08T01:00:00Z	4.72
2023-04-08T02:00:00Z	4.8
2023-04-08T03:00:00Z	4.86
2023-04-08T04:00:00Z	4.99
2023-04-08T05:00:00Z	5.11
2023-04-08T06:00:00Z	5.26
2023-04-08T07:00:00Z	5.21
2023-04-08T08:00:00Z	5.28
2023-04-08T09:00:00Z	5.61
2023-04-08T10:00:00Z	5.9
2023-04-08T11:00:00Z	6.19
2023-04-08T12:00:00Z	5.83
2023-04-08T13:00:00Z	5.51
2023-04-08T14:00:00Z	5.38
2023-04-08T15:00:00Z	5.28
2023-04-08T16:00:00Z	5.69
2023-04-08T17:00:00Z	6.51
2023-04-08T18:00:00Z	7.26
2023-04-08T19:00:00Z	7.76
2023-04-08T20:00:00Z	7.95
2023-04-08T21:00:00Z	7.46
2023-04-08T22:00:00Z	7.38
2023-04-08T23:00:00Z	6.41
2023-04-09T00:00:00Z	5.49
2023-04-09T01:00:00Z	5.75
2023-04-09T02:00:00Z	5.82
2023-04-09T03:00:00Z	5.78
2023-04-09T04:00:00Z	5.83
2023-04-09T05:00:00Z	6.03
2023-04-09T06:00:00Z	5.89
